article_id,grant_id
11466711,11466765
11466711,11466769
11466711,11466773
11466711,11466777
11466711,11466781
11466711,11466785
11466711,11466789
11466711,11466793
11466711,11466797
11466711,11466801
11466711,11466805
11466711,11466809
11466711,11466813
11466711,11466817
11466711,11466821
11466711,11466825
11466711,11466829
11466711,11466833
11466711,11466837
11466711,11466841
11466711,11466845
11466711,11466849
11466711,11466853
11466711,11466857
11466711,11466861
11466711,11466865
11466711,11466869
11466711,11466873
11466711,11466877
11466711,11466881
11466711,11466885
11466711,11466889
11466711,11466893
11466711,11466897
11466711,11466901
11466711,11466905
11466711,11466909
11466711,11466913
11466711,11466917
11466711,11466921
11466711,11466925
11466711,11466929
11466711,11466933
11466711,11466937
11466711,11466941
11466711,11466945
11466711,11466949
11466711,11466953
11466711,11466957
11466711,11466961
11466711,11466965
11466711,11466969
11466711,11466973
11466711,11466977
11466711,11466981
11466711,11466985
11466711,11466989
11466711,11466993
11466711,11466997
11466711,11467001
11466711,11467005
11466711,11467009
11466711,11467013
11466711,11467017
11466711,11467021
11466711,11467025
11466711,11467029
11466711,11467033
11466711,11467037
11466711,11467041
11466711,11467045
11466711,11467049
11466711,11467053
11466711,11467057
11466711,11467061
11466711,11467065
11466711,11467069
11466711,11467073
11466711,11467077
11466711,11467081
11466711,11467085
11466711,11467089
11466711,11467093
11466711,11467097
11466711,11467101
11466711,11467105
11466711,11467109
11466711,11467113
11466711,11467117
11466711,11467121
11466711,11467125
11466711,11467129
11466711,11467133
11466711,11467137
11466711,11467141
11466711,11467145
11466711,11467149
11466711,11467153
11466711,11467157
11466711,11467161
11466711,11467165
11466711,11467169
11466711,11467173
11466711,11467177
11466711,11467181
11466711,11467185
11466711,11467189
11466711,11467193
11466711,11467197
11466711,11467201
11466711,11467205
11466711,11467209
11466711,11467213
11466711,11467217
11468957,11468971
11469267,11469281
11469673,11469687
11469673,11469691
11470291,11470305
11470291,11470309
11470291,11470313
11470291,11470317
11471025,11471039
11471167,11471181
11471167,11471185
11471167,11471189
11471167,11471193
11472595,11472609
11472595,11472613
11472595,11472617
11472885,11472899
11473215,11473229
11473417,11473431
11473417,11473435
11473505,11473519
11473505,11473523
11473681,11473695
11473755,11473769
11473755,11473773
11473755,11473777
11473755,11473781
11473755,11473785
11473755,11473789
11473755,11473793
11473755,11473797
11473755,11473801
11473755,11473805
11473755,11473809
11473755,11473813
11473755,11473817
11473987,11474001
11474635,11474649
11474635,11474653
11474793,11474807
11474793,11474811
11475135,11475149
11475135,11475153
11475135,11475157
11475135,11475161
11475509,11475523
11476023,11476037
11476341,11476355
11476395,11476409
11476395,11476413
11476395,11476417
11476395,11476421
11478205,11478219
11478205,11478223
11478205,11478227
11478321,11478335
11478321,11478339
11478321,11478343
11478321,11478347
11478321,11478351
11478321,11478355
11478321,11478359
11478321,11478363
11478457,11478471
11478457,11478475
11478457,11478479
11478625,11478639
11478625,11478643
11478625,11478647
11478625,11478651
11478625,11478655
11478625,11478659
11478625,11478663
11478625,11478667
11478625,11478671
11478863,11478877
11478863,11478881
11478863,11478885
11478863,11478889
11478863,11478893
11478863,11478897
11478863,11478901
11478863,11478905
11478863,11478909
11478863,11478913
11479293,11479307
11479293,11479311
11479293,11479315
11479293,11479319
11479293,11479323
11479293,11479327
11479403,11479417
11479403,11479421
11479403,11479425
11479523,11479537
11479523,11479541
11479675,11479689
11479675,11479693
11479675,11479697
11479675,11479701
11479675,11479705
11479675,11479709
11479675,11479713
11479849,11479863
11479849,11479867
11479849,11479871
11479849,11479875
11479849,11479879
11479849,11479883
11479849,11479887
11479849,11479891
11479849,11479895
11479849,11479899
11479849,11479903
11479849,11479907
11479849,11479911
11480085,11480099
11480085,11480103
11480085,11480107
11480085,11480111
11480085,11480115
11480085,11480119
11480305,11480319
11480305,11480323
11480305,11480327
11480305,11480331
11480305,11480335
11480305,11480339
11480305,11480343
11480305,11480347
11480305,11480351
11480305,11480355
11480305,11480359
11480305,11480363
11480305,11480367
11480541,11480555
11480541,11480559
11480541,11480563
11480541,11480567
11480691,11480705
11480691,11480709
11480691,11480713
11480691,11480717
11480691,11480721
11480691,11480725
11480691,11480729
11480691,11480733
11480691,11480737
11480691,11480741
11480691,11480745
11480691,11480749
11480691,11480753
11480691,11480757
11480691,11480761
11480993,11481007
11480993,11481011
11480993,11481015
11480993,11481019
11481123,11481137
11481123,11481141
11481123,11481145
11481123,11481149
11481123,11481153
11481123,11481157
11481123,11481161
11481123,11481165
11481123,11481169
11481123,11481173
11481123,11481177
11481123,11481181
11481123,11481185
11481123,11481189
11481123,11481193
11481123,11481197
11481123,11481201
11481499,11481513
11481657,11481671
11481657,11481675
11481969,11481983
11482181,11482195
11482181,11482199
11482181,11482203
11482181,11482207
11482181,11482211
11482181,11482215
11482181,11482219
11482295,11482309
11482405,11482419
11482785,11482799
11482785,11482803
11482785,11482807
11482785,11482811
11483047,11483061
11483047,11483065
11489647,11489661
11490385,11490399
11491609,11491623
11504427,11504441
11506365,11506379
11506505,11506519
11507153,11507167
11507153,11507171
11507153,11507175
11507153,11507179
11507819,11507833
11507819,11507837
11507819,11507841
11509707,11509721
11511123,11511137
11513325,11513339
11516571,11516585
11520067,11520081
11520067,11520085
11520227,11520241
11520227,11520245
11520227,11520249
11520227,11520253
11520227,11520257
11520227,11520261
11520227,11520265
11520227,11520269
11520227,11520273
11520227,11520277
11520227,11520281
11520227,11520285
11520793,11520807
11520869,11520883
11520869,11520887
11522181,11522195
11522387,11522401
11522387,11522405
11522617,11522631
11522717,11522731
11522717,11522735
11522717,11522739
11522717,11522743
11524391,11524405
11524391,11524409
11524391,11524413
11524391,11524417
11524391,11524421
11524391,11524425
11524391,11524429
11524391,11524433
11524391,11524437
11524391,11524441
11524391,11524445
11524391,11524449
11524391,11524453
11525439,11525453
11525439,11525457
11525439,11525461
11526173,11526187
11526173,11526191
11526173,11526195
11526947,11526961
11527493,11527507
11528379,11528393
11528479,11528493
11528479,11528497
11529623,11529637
11531301,11531315
11531301,11531319
11531301,11531323
11531301,11531327
11531301,11531331
11533977,11533991
11533977,11533995
11533977,11533999
11535601,11535615
11535601,11535619
11536959,11536973
11536959,11536977
11537323,11537337
11537323,11537341
11547793,11547807
11549677,11549691
11549677,11549695
11549677,11549699
11549677,11549703
11549677,11549707
11549677,11549711
11549677,11549715
11549677,11549719
11549841,11549855
11550681,11550695
11550681,11550699
11550777,11550791
11550777,11550795
11551871,11551885
11551871,11551889
11551871,11551893
11552223,11552237
11552223,11552241
11552223,11552245
11552223,11552249
11552223,11552253
11552223,11552257
11552223,11552261
11552223,11552265
11553867,11553881
11553973,11553987
11554429,11554443
11554429,11554447
11554429,11554451
11554429,11554455
11554429,11554459
11560003,11560017
11560003,11560021
11560427,11560441
11565553,11565567
11565553,11565571
11568883,11568897
11568883,11568901
11568883,11568905
11568883,11568909
11568883,11568913
11568883,11568917
11568883,11568921
11569433,11569447
11569433,11569451
11571467,11571481
11573937,11573951
11574237,11574251
11574237,11574255
11574237,11574259
11574237,11574263
11574695,11574709
11574695,11574713
11574695,11574717
11574695,11574721
11575738,11575752
11575738,11575756
11575738,11575760
11575984,11575998
11585380,11585394
11588526,11588540
11588526,11588544
11588644,11588658
11588644,11588662
11588644,11588666
11588644,11588670
11588644,11588674
11590120,11590134
11590590,11590604
11591520,11591534
11592222,11592236
11592222,11592240
11592222,11592244
11592222,11592248
11592222,11592252
11593260,11593274
11593260,11593278
11593260,11593282
11593260,11593286
11596284,11596298
11596284,11596302
11596284,11596306
11598378,11598392
11598378,11598396
11598378,11598400
11598378,11598404
11598378,11598408
11598378,11598412
11598378,11598416
11601168,11601182
11601168,11601186
11602510,11602524
11602510,11602528
11612002,11612016
11612002,11612020
11612002,11612024
11612002,11612028
11612002,11612032
11612002,11612036
11612382,11612396
11612738,11612752
11612970,11612984
11613416,11613430
11616458,11616472
11616458,11616476
11616916,11616930
11617040,11617054
11617040,11617058
11617040,11617062
11617040,11617066
11617284,11617298
11618246,11618260
11618246,11618264
11618246,11618268
11618246,11618272
11618246,11618276
11618246,11618280
11618246,11618284
11618246,11618288
11618246,11618292
11618246,11618296
11618728,11618742
11618728,11618746
11620214,11620228
11620214,11620232
11620214,11620236
11620214,11620240
11620214,11620244
11620214,11620248
11620214,11620252
11620958,11620972
11621140,11621154
11621140,11621158
11621494,11621508
11621494,11621512
11627436,11627450
11627436,11627454
11627436,11627458
11627436,11627462
11627436,11627466
11627436,11627470
11628470,11628484
11628470,11628488
11628470,11628492
11628470,11628496
11631274,11631288
11631368,11631382
11631602,11631616
11631602,11631620
11631602,11631624
11631602,11631628
11631866,11631880
11631866,11631884
11632012,11632026
11632012,11632030
11632012,11632034
11632012,11632038
11632012,11632042
11632122,11632136
11632122,11632140
11632122,11632144
11632122,11632148
11632122,11632152
11632122,11632156
11632122,11632160
11632122,11632164
11632122,11632168
11632122,11632172
11632122,11632176
11632122,11632180
11632122,11632184
11632122,11632188
11632122,11632192
11632418,11632432
11632418,11632436
11632418,11632440
11632776,11632790
11632776,11632794
11632776,11632798
11632776,11632802
11632776,11632806
11632776,11632810
11632894,11632908
11633206,11633220
11637220,11637234
11637220,11637238
11637220,11637242
11637220,11637246
11637220,11637250
11637220,11637254
11637482,11637496
11639346,11639360
11640680,11640694
11640680,11640698
11641946,11641960
11642060,11642074
11642060,11642078
11642576,11642590
11642576,11642594
11642576,11642598
11642576,11642602
11643038,11643052
11643188,11643202
11644832,11644846
11644832,11644850
11644910,11644924
11644910,11644928
11644910,11644932
11644910,11644936
11645344,11645358
11645344,11645362
11646380,11646394
11647414,11647428
11647762,11647776
11647762,11647780
11647762,11647784
11647972,11647986
11648076,11648090
11648076,11648094
11648076,11648098
11648362,11648376
11648362,11648380
11648362,11648384
11648474,11648488
11648474,11648492
11648474,11648496
11649094,11649108
11649094,11649112
11649094,11649116
11649094,11649120
11649406,11649420
11649406,11649424
11649406,11649428
11649406,11649432
11649406,11649436
11650016,11650030
11650824,11650838
11650824,11650842
11651692,11651706
11652396,11652410
11652688,11652702
11653366,11653380
11655152,11655166
11656612,11656626
11656962,11656976
11661670,11661684
11661670,11661688
11661670,11661692
11661670,11661696
11661670,11661700
11661670,11661704
11661670,11661708
11661670,11661712
11661670,11661716
11662508,11662522
11662660,11662674
11662660,11662678
11662880,11662894
11662992,11663006
11662992,11663010
11662992,11663014
11662992,11663018
11662992,11663022
11665202,11665216
11665202,11665220
11665202,11665224
11665584,11665598
11665906,11665920
11665906,11665924
11666542,11666556
11666542,11666560
11666816,11666830
11667128,11667142
11667128,11667146
11667496,11667510
11667722,11667736
11668914,11668928
11668978,11668992
11669888,11669902
11670274,11670288
11670274,11670292
11670492,11670506
11670492,11670510
11670492,11670514
11670642,11670656
11671578,11671592
11671578,11671596
11671578,11671600
11671578,11671604
11671578,11671608
11671702,11671716
11671702,11671720
11671702,11671724
11673818,11673832
11673902,11673916
11673902,11673920
11674420,11674434
11674420,11674438
11674420,11674442
11674420,11674446
11674420,11674450
11674420,11674454
11674924,11674938
11675234,11675248
11675234,11675252
11675234,11675256
11675234,11675260
11675234,11675264
11675314,11675328
11675314,11675332
11675314,11675336
11675314,11675340
11675502,11675516
11675860,11675874
11675860,11675878
11675860,11675882
11676140,11676154
11676140,11676158
11676140,11676162
11676140,11676166
11676570,11676584
11678780,11678794
11678780,11678798
11682237,11682251
11683411,11683425
11683411,11683429
11683411,11683433
11683411,11683437
11685695,11685709
11694621,11694635
11694621,11694639
11703241,11703255
11703241,11703259
11703241,11703263
11704217,11704231
11704217,11704235
11705699,11705713
11708909,11708923
11709091,11709105
11709091,11709109
11709699,11709713
11709791,11709805
11709791,11709809
11709791,11709813
11709791,11709817
11709791,11709821
11709791,11709825
11709791,11709829
11709791,11709833
11710713,11710727
11713063,11713077
11713063,11713081
11713063,11713085
11713063,11713089
11715007,11715021
11715147,11715161
11715147,11715165
11715147,11715169
11715147,11715173
11715147,11715177
11715147,11715181
11715147,11715185
11715249,11715263
11715765,11715779
11716363,11716377
11716363,11716381
11716855,11716869
11716855,11716873
11717441,11717455
11717441,11717459
11717523,11717537
11717523,11717541
11717523,11717545
11717523,11717549
11717631,11717645
11717749,11717763
11718127,11718141
11718499,11718513
11718499,11718517
11718639,11718653
11718639,11718657
11718719,11718733
11719141,11719155
11719299,11719313
11719395,11719409
11719395,11719413
11719395,11719417
11719395,11719421
11719395,11719425
11719479,11719493
11719871,11719885
11723075,11723089
11723075,11723093
11723545,11723559
11723737,11723751
11723737,11723755
11723737,11723759
11724805,11724819
11725605,11725619
11725945,11725959
11725945,11725963
11725945,11725967
11725945,11725971
11725945,11725975
11725945,11725979
11727005,11727019
11727005,11727023
11727005,11727027
11727153,11727167
11727473,11727487
11727473,11727491
11727473,11727495
11728371,11728385
11732431,11732445
11732431,11732449
11732431,11732453
11733085,11733099
11733085,11733103
11733705,11733719
11733705,11733723
11734711,11734725
11738137,11738151
11738137,11738155
11739989,11740003
11739989,11740007
11749449,11749463
11749581,11749595
11749581,11749599
11752245,11752259
11759205,11759219
11759205,11759223
11759205,11759227
11759205,11759231
11759335,11759349
11759335,11759353
11759335,11759357
11759335,11759361
11759471,11759485
11759471,11759489
11759563,11759577
11759563,11759581
11759563,11759585
11759563,11759589
11760185,11760199
11761087,11761101
11761087,11761105
11761087,11761109
11761087,11761113
11761087,11761117
11761087,11761121
11761233,11761247
11761233,11761251
11761739,11761753
11761739,11761757
11761739,11761761
11761739,11761765
11761739,11761769
11762019,11762033
11762019,11762037
11762109,11762123
11762109,11762127
11762109,11762131
11762109,11762135
11762109,11762139
11762109,11762143
11762109,11762147
11762109,11762151
11762109,11762155
11762109,11762159
11762109,11762163
11762109,11762167
11762109,11762171
11762109,11762175
11762109,11762179
11762109,11762183
11762109,11762187
11762109,11762191
11762109,11762195
11763615,11763629
11764281,11764295
11765319,11765333
11765935,11765949
11765935,11765953
11765935,11765957
11766501,11766515
11766651,11766665
11766651,11766669
11766651,11766673
11767523,11767537
11767523,11767541
11768385,11768399
11768859,11768873
11768859,11768877
11768859,11768881
11769261,11769275
11769661,11769675
11769807,11769821
11770111,11770125
11770237,11770251
11770403,11770417
11770403,11770421
11770559,11770573
11770793,11770807
11770793,11770811
11770793,11770815
11770869,11770883
11771617,11771631
11771617,11771635
11773955,11773969
11774913,11774927
11774913,11774931
11775011,11775025
11775455,11775469
11775773,11775787
11777029,11777043
11777735,11777749
11777735,11777753
11777735,11777757
11778159,11778173
11778159,11778177
11778159,11778181
11778159,11778185
11778159,11778189
11778159,11778193
11778159,11778197
11778159,11778201
11778159,11778205
11778159,11778209
11778159,11778213
11778159,11778217
11778159,11778221
11778159,11778225
11778159,11778229
11778159,11778233
11778159,11778237
11778159,11778241
11778565,11778579
11778565,11778583
11778791,11778805
11779219,11779233
11779219,11779237
11779219,11779241
11779219,11779245
11779219,11779249
11779219,11779253
11779219,11779257
11779219,11779261
11779219,11779265
11779655,11779669
11779655,11779673
11779655,11779677
11779655,11779681
11779655,11779685
11779655,11779689
11779801,11779815
11779801,11779819
11779801,11779823
11779801,11779827
11779801,11779831
11779953,11779967
11779953,11779971
11779953,11779975
11779953,11779979
11780141,11780155
11780141,11780159
11780141,11780163
11780253,11780267
11780253,11780271
11780253,11780275
11780409,11780423
11780409,11780427
11780409,11780431
11780575,11780589
11781235,11781249
11781235,11781253
11781235,11781257
11781235,11781261
11782696,11782710
11782696,11782714
11782696,11782718
11782696,11782722
11782862,11782876
11782862,11782880
11782862,11782884
11782980,11782994
11782980,11782998
11783112,11783126
11783112,11783130
11783112,11783134
11783112,11783138
11783294,11783308
11783294,11783312
11783520,11783534
11783608,11783622
11783802,11783816
11783904,11783918
11783904,11783922
11784010,11784024
11784010,11784028
11784010,11784032
11784350,11784364
11784460,11784474
11784554,11784568
11784554,11784572
11784554,11784576
11784682,11784696
11784682,11784700
11784846,11784860
11784846,11784864
11785152,11785166
11785152,11785170
11785152,11785174
11785498,11785512
11785498,11785516
11785498,11785520
11785498,11785524
11785498,11785528
11785498,11785532
11785498,11785536
11785498,11785540
11785498,11785544
11785498,11785548
11785498,11785552
11785678,11785692
11785678,11785696
11785678,11785700
11790502,11790516
11790502,11790520
11790502,11790524
11790502,11790528
11790502,11790532
11790916,11790930
11791138,11791152
11792950,11792964
11792950,11792968
11793390,11793404
11793390,11793408
11793508,11793522
11794140,11794154
11794140,11794158
11794288,11794302
11794288,11794306
11794288,11794310
11794288,11794314
11794288,11794318
11794288,11794322
11795446,11795460
11795446,11795464
11795586,11795600
11795586,11795604
11795586,11795608
11795586,11795612
11795586,11795616
11795586,11795620
11795586,11795624
11795586,11795628
11795586,11795632
11795586,11795636
11795796,11795810
11795796,11795814
11795898,11795912
11795898,11795916
11795898,11795920
11795898,11795924
11795898,11795928
11795898,11795932
11796016,11796030
11796016,11796034
11796016,11796038
11796016,11796042
11796182,11796196
11796182,11796200
11796182,11796204
11796310,11796324
11796310,11796328
11796310,11796332
11796310,11796336
11796310,11796340
11796310,11796344
11796310,11796348
11796310,11796352
11796816,11796830
11796816,11796834
11796816,11796838
11796914,11796928
11796914,11796932
11797192,11797206
11797192,11797210
11797192,11797214
11797192,11797218
11797192,11797222
11797192,11797226
11797192,11797230
11797192,11797234
11797384,11797398
11797782,11797796
11797886,11797900
11798040,11798054
11798104,11798118
11798104,11798122
11824814,11824828
11827118,11827132
11827626,11827640
11828674,11828688
11828674,11828692
11831088,11831102
11831620,11831634
11832210,11832224
11832210,11832228
11832298,11832312
11832436,11832450
11832436,11832454
11832436,11832458
11832436,11832462
11832574,11832588
11833290,11833304
11833556,11833570
11833556,11833574
11833556,11833578
11834962,11834976
11835178,11835192
11836656,11836670
11841876,11841890
11842250,11842264
11844504,11844518
11844504,11844522
11844504,11844526
11844924,11844938
11844924,11844942
11844924,11844946
11844924,11844950
11844924,11844954
11844924,11844958
11845090,11845104
11845090,11845108
11845090,11845112
11845234,11845248
11845234,11845252
11845234,11845256
11845526,11845540
11845570,11845584
11845666,11845680
11845666,11845684
11845666,11845688
11845666,11845692
11845666,11845696
11845666,11845700
11845666,11845704
11845906,11845920
11845906,11845924
11845906,11845928
11846056,11846070
11846056,11846074
11846056,11846078
11846056,11846082
11846180,11846194
11846180,11846198
11847310,11847324
11847574,11847588
11847574,11847592
11847574,11847596
11847574,11847600
11848922,11848936
11848922,11848940
11849124,11849138
11849124,11849142
11849124,11849146
11849566,11849580
11849698,11849712
11850832,11850846
11852134,11852148
11856226,11856240
11856448,11856462
11857016,11857030
11857162,11857176
11857162,11857180
11857366,11857380
11857366,11857384
11857366,11857388
11859904,11859918
11860308,11860322
11860308,11860326
11860308,11860330
11860308,11860334
11860308,11860338
11861068,11861082
11861148,11861162
11861148,11861166
11861412,11861426
11861412,11861430
11861734,11861748
11861946,11861960
11861946,11861964
11862042,11862056
11862042,11862060
11862042,11862064
11862042,11862068
11862042,11862072
11862042,11862076
11862480,11862494
11862624,11862638
11862774,11862788
11862774,11862792
11863136,11863150
11863598,11863612
11863714,11863728
11863714,11863732
11863714,11863736
11863846,11863860
11864368,11864382
11864368,11864386
11864368,11864390
11864488,11864502
11864584,11864598
11865052,11865066
11865052,11865070
11865216,11865230
11865216,11865234
11865298,11865312
11865298,11865316
11865418,11865432
11865418,11865436
11865418,11865440
11865418,11865444
11866472,11866486
11872180,11872194
11872180,11872198
11872180,11872202
11872180,11872206
11873594,11873608
11873594,11873612
11873594,11873616
11873594,11873620
11873594,11873624
11873594,11873628
11873594,11873632
11873712,11873726
11873712,11873730
11873712,11873734
11876938,11876952
11876938,11876956
11876938,11876960
11876938,11876964
11876938,11876968
11877608,11877622
11877918,11877932
11877918,11877936
11878036,11878050
11878276,11878290
11878526,11878540
11878526,11878544
11878526,11878548
11878526,11878552
11878830,11878844
11879240,11879254
11879240,11879258
11879858,11879872
11879858,11879876
11879858,11879880
11879920,11879934
11880044,11880058
11880044,11880062
11880044,11880066
11880044,11880070
11880044,11880074
11880154,11880168
11880154,11880172
11880154,11880176
11880154,11880180
11880154,11880184
11880154,11880188
11880608,11880622
11880608,11880626
11880730,11880744
11880730,11880748
11880730,11880752
11880730,11880756
11880730,11880760
11880730,11880764
11880826,11880840
11880826,11880844
11880826,11880848
11880826,11880852
11880826,11880856
11880826,11880860
11880826,11880864
11880826,11880868
11880826,11880872
11880826,11880876
11880956,11880970
11880956,11880974
11880956,11880978
11881112,11881126
11881112,11881130
11881112,11881134
11881112,11881138
11881270,11881284
11881270,11881288
11881270,11881292
11881270,11881296
11881270,11881300
11881270,11881304
11881270,11881308
11881270,11881312
11881270,11881316
11881270,11881320
11881270,11881324
11881424,11881438
11881424,11881442
11881526,11881540
11881526,11881544
11881526,11881548
11881526,11881552
11881526,11881556
11881526,11881560
11881526,11881564
11881526,11881568
11881526,11881572
11881526,11881576
11881526,11881580
11881526,11881584
11881526,11881588
11881526,11881592
11881526,11881596
11881526,11881600
11881526,11881604
11881526,11881608
11881526,11881612
11881526,11881616
11881526,11881620
11881526,11881624
11881526,11881628
11881526,11881632
11881526,11881636
11881526,11881640
11881526,11881644
11881526,11881648
11881526,11881652
11881526,11881656
11892501,11892515
11892501,11892519
11905671,11905685
11916969,11916983
11916969,11916987
11917205,11917219
11917597,11917611
11926341,11926355
11949711,11949725
11949711,11949729
11950303,11950317
11950377,11950391
11950377,11950395
11950377,11950399
11950377,11950403
11950377,11950407
11950377,11950411
11950501,11950515
11950501,11950519
11955431,11955445
11955431,11955449
11955431,11955453
11956027,11956041
11956027,11956045
11956027,11956049
11956027,11956053
11956027,11956057
11956027,11956061
11956027,11956065
11957603,11957617
11957603,11957621
11957603,11957625
11957603,11957629
11957603,11957633
11957603,11957637
11957603,11957641
11959505,11959519
11959505,11959523
11959795,11959809
11959969,11959983
11960687,11960701
11960687,11960705
11960687,11960709
11960687,11960713
11960687,11960717
11961047,11961061
11961047,11961065
11961983,11961997
11961983,11962001
11962649,11962663
11966359,11966373
11968281,11968295
11969777,11969791
11972267,11972281
11972431,11972445
11972565,11972579
11972565,11972583
11972565,11972587
11972565,11972591
11972713,11972727
11972713,11972731
11972849,11972863
11972849,11972867
11972943,11972957
11972943,11972961
11972943,11972965
11972943,11972969
11972943,11972973
11972943,11972977
11972943,11972981
11973157,11973171
11973257,11973271
11973257,11973275
11973257,11973279
11973365,11973379
11973365,11973383
11974767,11974781
11974767,11974785
11974767,11974789
11974767,11974793
11976873,11976887
11978941,11978955
11979891,11979905
11979891,11979909
11979891,11979913
11979891,11979917
11985781,11985795
11985781,11985799
11986945,11986959
11986945,11986963
11986945,11986967
11986945,11986971
11986945,11986975
11986945,11986979
11986945,11986983
11986945,11986987
11986945,11986991
11986945,11986995
11986945,11986999
11986945,11987003
11986945,11987007
11986945,11987011
11986945,11987015
11986945,11987019
11986945,11987023
11986945,11987027
11997410,11997424
11998296,11998310
12000584,12000598
12000584,12000602
12000584,12000606
12001692,12001706
12001692,12001710
12001692,12001714
12001692,12001718
12002054,12002068
12002054,12002072
12002474,12002488
12002588,12002602
12002588,12002606
12002686,12002700
12002686,12002704
12002686,12002708
12002846,12002860
12004368,12004382
12004368,12004386
12004486,12004500
12004486,12004504
12004486,12004508
12004486,12004512
12004608,12004622
12004608,12004626
12004608,12004630
12004608,12004634
12004888,12004902
12004888,12004906
12004888,12004910
12004888,12004914
12004888,12004918
12004888,12004922
12004888,12004926
12004888,12004930
12005030,12005044
12005030,12005048
12005142,12005156
12005142,12005160
12005142,12005164
12005142,12005168
12005280,12005294
12005280,12005298
12005280,12005302
12005640,12005654
12005640,12005658
12005740,12005754
12005740,12005758
12006218,12006232
12006486,12006500
12006714,12006728
12006714,12006732
12006906,12006920
12007108,12007122
12007444,12007458
12008002,12008016
12008002,12008020
12008002,12008024
12008002,12008028
12008002,12008032
12008002,12008036
12008106,12008120
12008106,12008124
12008106,12008128
12008412,12008426
12008842,12008856
12008928,12008942
12009128,12009142
12009312,12009326
12009312,12009330
12016798,12016812
12017584,12017598
12019890,12019904
12019890,12019908
12020234,12020248
12020792,12020806
12023536,12023550
12025950,12025964
12025950,12025968
12028776,12028790
12031054,12031068
12031148,12031162
12033314,12033328
12034632,12034646
12034748,12034762
12034954,12034968
12035070,12035084
12035338,12035352
12035338,12035356
12035518,12035532
12035634,12035648
12036258,12036272
12036894,12036908
12037340,12037354
12042688,12042702
12042820,12042834
12042820,12042838
12042820,12042842
12042820,12042846
12042820,12042850
12042820,12042854
12042994,12043008
12042994,12043012
12042994,12043016
12043982,12043996
12043982,12044000
12044502,12044516
12044502,12044520
12045770,12045784
12045770,12045788
12046478,12046492
12050406,12050420
12050406,12050424
12050668,12050682
12050668,12050686
12051028,12051042
12051028,12051046
12051028,12051050
12051028,12051054
12052388,12052402
12052388,12052406
12052900,12052914
12052900,12052918
12052900,12052922
12053084,12053098
12053084,12053102
12053244,12053258
12053244,12053262
12053244,12053266
12053382,12053396
12053382,12053400
12053382,12053404
12053382,12053408
12053496,12053510
12053496,12053514
12053496,12053518
12053734,12053748
12053734,12053752
12053734,12053756
12053734,12053760
12053734,12053764
12053734,12053768
12053734,12053772
12053734,12053776
12053734,12053780
12053734,12053784
12053912,12053926
12054064,12054078
12054064,12054082
12054064,12054086
12054064,12054090
12054064,12054094
12054064,12054098
12054458,12054472
12054458,12054476
12054458,12054480
12054458,12054484
12054458,12054488
12055410,12055424
12055694,12055708
12055886,12055900
12055886,12055904
12055886,12055908
12055886,12055912
12056458,12056472
12056458,12056476
12057236,12057250
12057236,12057254
12057236,12057258
12057236,12057262
12057236,12057266
12057574,12057588
12058574,12058588
12058574,12058592
12058818,12058832
12058818,12058836
12058818,12058840
12058818,12058844
12058818,12058848
12058998,12059012
12058998,12059016
12059384,12059398
12059690,12059704
12059690,12059708
12060482,12060496
12061034,12061048
12062808,12062822
12064076,12064090
12064228,12064242
12064458,12064472
12064634,12064648
12064634,12064652
12064634,12064656
12064634,12064660
12064634,12064664
12064634,12064668
12064634,12064672
12064978,12064992
12065446,12065460
12066062,12066076
12066062,12066080
12066062,12066084
12066062,12066088
12066062,12066092
12066062,12066096
12066062,12066100
12066062,12066104
12066062,12066108
12066062,12066112
12066062,12066116
12066434,12066448
12066998,12067012
12066998,12067016
12068082,12068096
12068082,12068100
12068830,12068844
12068904,12068918
12068904,12068922
12068904,12068926
12068904,12068930
12069050,12069064
12069050,12069068
12069050,12069072
12069050,12069076
12069162,12069176
12069162,12069180
12069162,12069184
12069162,12069188
12069298,12069312
12069524,12069538
12069738,12069752
12072300,12072314
12072684,12072698
12073008,12073022
12073008,12073026
12073304,12073318
12073486,12073500
12077670,12077684
12077670,12077688
12077670,12077692
12078496,12078510
12080832,12080846
12080832,12080850
12083842,12083856
12083842,12083860
12083842,12083864
12083842,12083868
12083842,12083872
12083972,12083986
12098760,12098774
12104535,12104549
12107653,12107667
12108427,12108441
12108427,12108445
12108427,12108449
12108427,12108453
12108427,12108457
12120509,12120523
12124061,12124075
12124263,12124277
12124263,12124281
12125519,12125533
12125775,12125789
12125775,12125793
12125775,12125797
12125775,12125801
12125775,12125805
12125775,12125809
12126009,12126023
12126009,12126027
12126099,12126113
12126099,12126117
12126099,12126121
12126555,12126569
12126833,12126847
12126833,12126851
12133411,12133425
12133411,12133429
12133411,12133433
12133411,12133437
12133411,12133441
12133697,12133711
12133697,12133715
12133697,12133719
12133697,12133723
12133843,12133857
12134995,12135009
12134995,12135013
12134995,12135017
12134995,12135021
12134995,12135025
12134995,12135029
12134995,12135033
12134995,12135037
12134995,12135041
12134995,12135045
12134995,12135049
12134995,12135053
12134995,12135057
12134995,12135061
12134995,12135065
12134995,12135069
12134995,12135073
12134995,12135077
12134995,12135081
12134995,12135085
12134995,12135089
12134995,12135093
12134995,12135097
12134995,12135101
12134995,12135105
12134995,12135109
